id,text,label
1340,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Amount due after execution",
1341,"(4) If execution referred to in paragraph (2)(a) has issued, the amount recoverable from a",
1342,director is the amount remaining unsatisfied after execution.,
1343,(5) A director who pays a debt referred to in subsection (1) that is proved in liquidation and,
1344,dissolution or bankruptcy proceedings is subrogated to any priority that the employee would,
1345,"have been entitled to and, if a judgment has been obtained, the director is",
1346,"(a) in Quebec, subrogated to the employee’s rights as declared in the judgment; and",
1347,"(b) elsewhere in Canada, entitled to an assignment of the judgment.",
1348,(6) A director who has satisfied a claim under this section is entitled to recover from the other,
1349,directors who were liable for the claim their respective shares.,
1350,147 (1) A director who is present at a meeting of directors or of a committee of directors is,
1351,deemed to have consented to any resolution passed or action taken at the meeting unless,
1352,(a) the director requests a dissent to be entered in the minutes of the meeting;,
1353,(b) the director sends a written dissent to the secretary of the meeting before the meeting is,
1354,(c) the director sends a dissent by registered mail or delivers it to the registered office of,
1355,the corporation immediately after the meeting is adjourned.,
1356,Loss of right to dissent,
1357,(2) A director who votes for or consents to a resolution is not entitled to dissent under,
1358,(3) A director who was not present at a meeting at which a resolution was passed or action,
1359,"taken is deemed to have consented to the resolution or action unless, within the prescribed",
1360,"period after becoming aware of the resolution or action, the director",
1361,(a) causes a dissent to be placed with the minutes of the meeting; or,
1362,(b) sends a dissent by registered mail or delivers it to the registered office of the,
1363,Duties of directors and officers,
1364,148 (1) Every director and officer of a corporation in exercising their powers and discharging,
1365,(a) act honestly and in good faith with a view to the best interests of the corporation; and,
1366,"(b) exercise the care, diligence and skill that a reasonably prudent person would exercise",
1367,(2) Every director and officer of a corporation shall comply with,
1368,(a) this Act and the regulations; and,
1369,"(b) the articles, the by-laws and any unanimous member agreement.",
1370,Lawfulness of articles and purpose,
1371,(3) Every director of a corporation shall verify the lawfulness of the articles and the purpose of,
1372,"(4) Subject to subsection 170(5), no provision in a contract, the articles, the by-laws or a",
1373,resolution relieves a director or an officer from the duty to act in accordance with this Act or the,
1374,regulations or relieves them from liability for a breach of this Act or the regulations.,
